0,1,4.126,3.5,1.259,0.224
0,2.081,6.182,1.998,1.4,0.2
0,3,4.952,3.2,1.29,0.136
0,4.522,4.6,3.336,1.5,0.276
0,5,4.064,3.713,2.084,0.2
0,6,4.672,3.9,1.738,0.343
0,7,4.735,3.4,1.227,0.359
0,4.497,3.588,2.74,1.5,0.2
0,11.948,2.477,2.9,0.828,0.2
0,10,3.222,3.813,1.509,0.1
0,11,2.774,3.7,1.792,0.27
0,12,4.914,3.524,1.821,0.2
0,7.477,4.8,3.767,1.926,0.1
0,10.658,4.3,4.253,1.326,0.1
0,15,8.471,4,1.606,0.284
0,16,6.667,5.048,1.5,0.417
0,15.611,5.4,2.393,1.896,0.4
0,24.684,5.915,4.439,1.4,0.3
0,19,5.487,2.894,1.7,0.351
0,16.452,4.043,3.8,1.5,0.319
0,15.901,2.944,3.4,1.7,0.199
0,22,2.916,3.7,1.088,0.4
0,33.28,5.274,5.397,1,0.2
0,31.781,3.583,3.3,1.7,0.323
0,25,5.696,2.05,1.9,0.166
0,30.964,7.225,3.029,1.6,0.2
0,27,4.705,3.88,1.334,0.4
0,28,5.05,3.896,1.477,0.2
0,17.782,5.2,3.4,0.921,0.103
0,21.971,6.225,3.2,1.498,0.2
0,31,6.525,2.18,2.284,0.2
0,32,5.4,1.947,1.122,0.546
0,25.303,6.19,2.099,1.5,0.1
0,42.014,5.5,4.337,1.691,0.2
0,46.78,4.9,4.26,1.5,0.168
0,36,4.963,3.026,0.953,0.2
0,37,6.084,2.054,0.889,0.2
0,38,3.731,3.6,1.268,0.071
0,39,4.676,3.987,1.3,0.24
0,40,2.696,2.994,2.231,0.2
0,30.526,3.789,3.5,1.371,0.3
0,42,5.242,2.282,1.61,0.3
0,43,5.794,3.2,0.795,0.178
0,44,4.978,3.5,1.082,0.319
0,32.223,5.1,2.634,1.9,0.366
0,50.824,6.217,3,1.4,0.22
0,25.568,2.763,3.8,1.6,0.189
0,27.646,6.558,3.2,1.814,0.2
0,49,5.283,3.462,1.203,0.2
0,50,5.638,4.753,1.4,0.169
1,61.556,3.589,3.2,3.404,1.4
1,65.211,7.026,2.387,4.5,1.5
1,48.856,6.9,4.415,5.602,1.5
1,54,4.295,2.3,5.555,1.646
1,68.686,6.339,2.292,4.6,1.5
1,56,5.628,2.8,3.25,1.337
1,57,3.185,4.463,4.758,1.6
1,58,4.9,2.867,4.843,1.163
1,46.585,8.266,2.9,4.6,1.728
1,39.562,4.893,2.7,4.515,1.4
1,74.748,5,2,4.23,1.373
1,58.624,3.382,3,4.394,1.5
1,63,5.323,2.824,4,1.274
1,72.037,6.355,3.929,4.7,1.4
1,65,5.621,3.103,5.295,1.3
1,66,6.7,2.638,6.12,2.087
1,57.757,7.82,3.465,4.5,1.5
1,68,5.8,1.944,2.123,0.666
1,69,7.336,2.096,2.925,1.5
1,70,6.664,1.375,3.9,0.866
1,45.317,5.9,3.186,3.992,1.8
1,72,8.454,2.294,4,1.054
1,54.167,6.3,2.72,4.82,1.5
1,74,4.668,3.282,3.093,1.2
1,61.112,4.516,2.808,4.3,1.3
1,76,6.6,3.932,5.547,1.099
1,60.731,6.8,2.552,4.397,1.4
1,108.577,6.7,4.456,5,1.516
1,88.653,6,4.175,4.5,1.718
