0,1.45,5.056,4.285,1.758,0.11
0,1.291,6.275,3.96,0.865,0.171
0,4.337,3.052,2.586,0.737,0.101
0,5.182,6.725,4.041,0.779,0.207
0,4.268,7.389,3.889,0.883,0.187
0,7.843,8.081,3.278,2.549,0.349
0,8.712,6.568,3.74,1.161,0.202
0,8.392,2.571,1.924,1.368,0.13
0,6.393,6.383,3.562,1.08,0.127
0,11.902,5.298,4.009,2.007,0.106
0,15.062,3.884,4.084,1.679,0.119
0,7.283,6.391,4.803,1.879,0.194
0,18.91,5.946,2.133,0.986,0.13
0,14.815,6.328,2.013,0.753,0.122
0,18.953,4.694,5.88,0.714,0.187
0,23.484,5.937,5.253,1.236,0.338
0,24.805,3.441,3.466,0.979,0.368
0,11.894,3.394,2.748,1.661,0.16
0,20.217,8.475,4.587,1.525,0.22
0,20.669,5.211,2.077,1.026,0.32
0,29.912,7.125,2.56,1.609,0.243
0,24.543,6.686,3.032,1.556,0.55
0,16.76,2.379,2.783,0.59,0.116
0,18.989,6.76,2.649,2.243,0.386
0,30.866,4.838,4.942,2.03,0.172
0,25.615,7.075,2.565,0.932,0.123
0,16.387,5.643,4.438,1.122,0.243
0,38.342,3.03,1.927,1.291,0.247
0,16.697,6.413,3.059,0.932,0.201
0,15.211,4.353,2.338,1.328,0.255
0,18.427,3.352,3.956,1.483,0.218
0,36.24,6.363,4.25,1.127,0.387
0,20.642,4.547,4.117,1.885,0.123
0,44.711,6.469,4.429,1.899,0.15
0,29.668,5.555,1.803,2.166,0.103
0,29.151,6.373,3.004,0.964,0.199
0,27.776,6.81,4.97,1.137,0.231
0,42.596,5.963,3.484,1.461,0.135
0,53.187,2.218,3.555,1.6,0.225
0,53.843,4.586,2.751,2.163,0.297
0,27.309,5.268,4.416,1.454,0.312
0,45.193,5.087,2.282,1.795,0.204
0,34.948,3.776,4.764,1.341,0.204
0,38.577,5.147,3.028,1.917,0.483
0,25.298,3.015,2.14,2.522,0.287
0,23.628,4.828,3.585,1.722,0.197
0,64.671,5.803,5.131,1.638,0.207
0,68.055,5.776,2.436,0.805,0.241
0,56.221,7.093,5.253,2.191,0.208
0,72.925,4.591,4.185,1.637,0.123
1,38.837,8.119,3.08,6.445,1.638
1,51.764,5.265,3.403,3.567,1.136
1,28.894,6.9,4.486,2.801,1.088
1,80.957,7.283,2.637,2.81,0.841
1,45.769,7.713,2.827,5.478,0.904
1,52.691,6.505,2.719,6.503,1.084
1,34.95,3.231,3.249,5.232,1.053
