0,1,5.1,3.5,0.975,0.2
0,2,3.412,3,1.4,0.2
0,3,4.7,3.2,1.052,0.2
0,4,4.6,3.1,1.5,0.276
0,5,5,3.6,1.4,0.291
0,6,5.4,3.9,1.059,0.4
0,7,4.6,3.979,1.4,0.3
0,8,5.642,3.4,1.5,0.2
0,9,4.4,2.9,1.4,0.295
0,10,4.9,1.743,1.5,0.1
0,11,5.4,3.7,1.483,0.2
0,12,4.8,3.4,2.207,0.2
0,13,4.8,3,1.662,0.1
0,14,3.324,3,1.1,0.1
0,15,5.8,5.924,1.2,0.2
0,16,5.7,4.859,1.5,0.4
0,23.977,5.4,3.9,1.3,0.4
0,18,5.1,4.378,1.4,0.3
0,19,5.7,2.005,1.7,0.3
0,20,5.1,3.928,1.5,0.3
0,21,5.4,4.409,1.7,0.2
0,22,4.934,3.7,1.5,0.4
0,23,4.6,3.6,0.622,0.2
0,24,5.1,3.3,1.35,0.5
0,25,6.508,3.4,1.9,0.2
0,26,5.39,3,1.6,0.2
0,27,5,3.81,1.6,0.4
0,28,5.2,3.5,2.063,0.2
0,29,5.2,3.4,1.328,0.2
0,30,4.7,3.2,0.939,0.2
0,38.135,4.8,3.1,1.6,0.2
0,32,5.4,3.339,1.5,0.4
0,33,5.2,4.1,1.309,0.1
0,34,3.94,4.2,1.4,0.2
0,35,4.9,3.1,1.911,0.2
0,36,5,4.346,1.2,0.2
0,37,5.5,3.5,1.3,0.164
0,38,4.9,3.284,1.4,0.1
0,39,6.482,3,1.3,0.2
0,40,5.1,3.4,1.5,0.223
0,41,5,2.631,1.3,0.3
0,42,4.5,2.736,1.3,0.3
0,29.279,4.4,3.2,1.3,0.2
0,44,6.761,3.5,1.6,0.6
0,45,7.026,3.8,1.9,0.4
0,46,4.8,3,0.881,0.3
0,47,5.1,4.548,1.6,0.2
0,34.947,4.6,3.2,1.4,0.2
0,72.201,5.3,3.7,1.5,0.2
0,50,3.459,3.3,1.4,0.2
1,51,7,3.2,4.7,1.126
1,51.28,6.4,3.2,4.5,1.5
1,53,6.9,4.586,4.9,1.5
1,54,5.5,2.573,4,1.3
1,55,6.5,3.968,4.6,1.5
1,56,5.7,2.8,4.5,1.332
1,57,6.3,4.159,4.7,1.6
1,58,4.9,2.066,3.3,1
1,59,9.32,2.9,4.6,1.3
1,60,5.2,2.7,5.264,1.4
1,61,5,2,3.5,1.319
1,62,5.9,3,3.558,1.5
1,63,6,1.547,4,1
1,64,6.1,2.9,6.062,1.4
1,65,4.907,2.9,3.6,1.3
1,66,6.7,3.1,3.959,1.4
1,67,5.78,3,4.5,1.5
1,68,2.919,2.7,4.1,1
1,69,6.2,2.2,3.502,1.5
1,70,5.6,2.5,5.037,1.1
1,71,5.9,1.739,4.8,1.8
1,72,6.1,2.8,4,0.747
1,73,6.3,2.5,4.9,1.834
1,74,6.1,1.41,4.7,1.2
1,75,6.4,2.9,4.017,1.3
1,76,6.6,3,6.062,1.4
1,77,6.8,1.986,4.8,1.4
1,78,6.7,3,2.979,1.7
1,79,6.028,2.9,4.5,1.5
1,80,7.305,2.6,3.5,1
1,81,5.5,2.682,3.8,1.1
1,82,5.5,2.4,3.7,1.25
1,83,5.8,3.705,3.9,1.2
1,84,6,3.065,5.1,1.6
1,91.297,5.4,3,4.5,1.5
1,86,4.039,3.4,4.5,1.6
1,127.547,6.7,3.1,4.7,1.5
1,88,9.083,2.3,4.4,1.3
1,89,5.6,3.205,4.1,1.3
1,58.059,5.5,2.5,4,1.3
1,91,5.5,2.6,4.4,0.936
1,92,6.1,2.885,4.6,1.4
1,93,2.91,2.6,4,1.2
1,94,5,1.821,3.3,1
1,70.715,5.6,2.7,4.2,1.3
1,96,5.7,4.444,4.2,1.2
1,97,5.7,2.9,4.2,1.693
1,98,6.2,4.021,4.3,1.3
1,99,5.1,2.5,2.108,1.1
1,100,5.7,2.732,4.1,1.3
2,101,6.3,3.3,6,2.57
2,102,6.54,2.7,5.1,1.9
2,103,7.1,3,4.955,2.1
2,104,6.3,2.097,5.6,1.8
2,105,6.5,3.189,5.8,2.2
2,106,7.6,3.637,6.6,2.1
2,107,4.9,2.5,4.5,2.543
2,108,5.004,2.9,6.3,1.8
2,103.469,6.7,2.5,5.8,1.8
2,110,7.2,2.131,6.1,2.5
2,111,4.925,3.2,5.1,2
2,112,6.4,2.7,7.012,1.9
2,113,6.8,3,4.277,2.1
2,114,5.7,2.009,5,2
2,115,5.8,2.8,4.451,2.4
2,116,6.4,1.962,5.3,2.3
2,117,8.101,3,5.5,1.8
2,118,7.7,3.8,6.681,2.2
2,119,7.7,2.6,5.336,2.3
2,120,7.611,2.2,5,1.5
2,121,6.9,3.2,8.517,2.3
2,122,5.6,2.431,4.9,2
2,123,7.7,1.41,6.7,2
2,124,6.3,2.7,4.9,1.272
2,125,5.536,3.3,5.7,2.1
2,161.797,7.2,3.2,6,1.8
2,127,4.367,2.8,4.8,1.8
2,128,6.149,3,4.9,1.8
2,129,4.633,2.8,5.6,2.1
2,130,7.2,3,4.183,1.6
2,131,11.038,2.8,6.1,1.9
2,132,7.9,4.291,6.4,2
2,133,8.38,2.8,5.6,2.2
2,134,6.3,2.8,4.015,1.5
2,118.334,6.1,2.6,5.6,1.4
2,101.727,7.7,3,6.1,2.3
2,137,6.3,3.4,3.602,2.4
2,138,6.315,3.1,5.5,1.8
2,139,6,1.937,4.8,1.8
2,140,5.397,3.1,5.4,2.1
2,141,6.7,3.1,4.405,2.4
2,142,6.9,3.1,5.1,2.215
2,143,5.8,1.396,5.1,1.9
2,144,6.8,1.759,5.9,2.3
2,145,6.7,3.3,5.7,3.664
2,146,6.7,3.336,5.2,2.3
2,147,6.3,2.5,5.248,1.9
2,148,6.07,3,5.2,2
2,149,6.2,3.4,5.4,1.388
2,150,5.9,3,5.1,2.314
