1,0.555,0.0,0.732,-0.068,0.525,0.02,0.673,-0.498,1.385,0.03760,0.85243,-0.094,0.415,-0.44945,0.764,-0.38223,0.773,-0.578,0.58212,-0.32192,0.468,-0.149,0.37,-0.457,0.494,-0.392,0.41078,-0.41,0.232,-0.455,0.439,-0.816,0.259,-0.301
0,0.535,0.0,1,-0.22,1.146,-0.479,-0.119,-0.584,1,-0.027,0.515,-0.989,0.231,-0.415,-0.51685,-0.97515,0.069,-0.864,0.299,-0.982,-0.161,-0.376,-0.222,-0.19,-0.265,-0.26569,-0.20468,-0.179,-0.12,-0.069,-0.225,-0.064,-0.071,-0.02447
1,1,0.0,0.727,-0.048,0.765,0.00485,0.674,-0.114,1.08,0.01,0.735,0.05346,0.742,0.007,0.387,0.004,0.465,-0.163,0.874,-0.108,0.70887,-0.27502,0.242,-0.121,0.8,-0.261,0.724,-0.125,0.639,-0.206,0.60436,-0.201,0.665,-0.38238
0,1,0.0,0.974,-0.527,0.96,0.934,1.044,-1,0,0,0.0,0.0,0.0,0.0,-1.125,0.176,0.571,-0.331,-0.862,-0.42,-0.44,1,0.0,0.0,1.399,0.554,0.51613,1.425,0.873,-0.187,0.33,1,-0.192,0.757
1,0.753,0,1,-0.026,0.94140,0.06531,0.473,-0.267,1.032,-0.087,0.52798,-0.242,0.464,-0.007,0.399,-0.258,0.52940,-0.323,0.3,-0.165,0.047,-0.219,0.018,-0.668,0.046,-0.693,0.152,-0.712,0.019,-0.903,-0.08,-0.876,-0.032,-0.65697
0,1,0.0,0.019,-0.007,-0.078,-0.107,-0.007,-0.088,0.112,0.067,0.047,-0.046,0.0,0.0,-0.041,-0.133,-0.002,-0.10196,-0.094,-0.044,0.017,0.043,0.016,0.012,0.034,-0.01535,-0.03240,0.113,-0.055,0.01,0,0,-0.00039,0.138
1,1,0.0,1.132,-0.116,0.993,-0.225,1.226,-0.333,0.478,-0.224,0.408,-0.286,0.894,-0.50764,0.74628,-0.479,0.57945,-0.68086,0.463,-0.589,0.36324,-1.012,0.253,-0.758,0.267,-0.944,0.185,-0.5,0.042,-1.153,-0.035,-0.81318,-0.133,-0.717
0,0.0,0.0,0,0.0,0.0,0.0,1,-1,0.0,0,-1.39,-0.726,0.0,0.0,0.0,0.0,0.771,0.993,-1.365,-1.278,0.0,0,0.0,0.0,1.297,1,1.091,1.063,0.0,0.0,1.45,1.48,0,0.0
1,1,0.0,0.96355,-0.106,1.004,-0.19,1.307,-0.213,0.991,-0.521,0.869,-0.24,0.94510,-0.40668,1.221,-0.46381,1.422,-0.206,0.973,-0.807,0.731,-0.60589,0.408,-0.646,0.595,-0.65440,0.775,-0.816,0.311,-0.384,0.396,-1.039,0.573,-0.665
0,1,0.0,-0.012,-0.048,0.0,0.0,0.0,0.0,0.132,-0.26810,-0.45663,-0.36,0.0,0.0,-0.288,0.305,-0.334,0.15018,0.63728,0.24,0.0,0.0,0.0,0.0,-0.09,-0.013,0.129,-0.02294,0.0,0.0,0.121,0.124,-0.08208,0.433
1,1,0.0,0.58,0.084,1.15,-0.18388,1.445,-0.2,1,-0.64,1.28,-0.442,0.958,-0.51874,0.498,-0.407,0.599,-0.434,0.619,-0.407,0.364,-0.47,0.861,-1.156,0.511,-0.614,0.29,-0.44,0.305,-0.83675,0.30996,-1.131,0.242,-0.89158
0,1,0.0,1.242,-0.54210,1,-1,1.382,-1.167,1.15,0.336,1.273,-0.253,0.701,0.593,1.175,-0.87,1.454,-0.29354,1.295,-1.219,1,0.509,1.298,1.112,1.099,-0.287,1.298,-0.647,1.316,-0.934,0.549,-0.962,1.172,-1
1,0.709,0,1.311,-0.16316,1,-0.143,1.337,-0.081,1,-0.1,1.103,-0.23,1.313,-0.202,0.93719,-0.226,0.542,-0.306,0.573,-0.363,0.602,-0.557,1.203,-0.663,0.84080,-0.445,0.547,-0.492,0.708,-0.68794,0.859,-0.523,0.43,-0.791
0,1.123,0.0,0.953,-0.86701,0.607,0.22280,0.868,-0.327,1.102,-0.082,1.492,0.413,0.769,0.108,0.663,-0.082,0.83,-1,0.729,-0.558,0.447,0.15803,1,0.62349,0.543,-0.242,1.467,0.36,1,-0.653,0.517,0.855,0.666,-0.186
