1,1,0,0.99539,-0.05889,0.896,0.02306,0.504,-0.37708,1,0.034,0.85243,-0.201,0.59755,-0.44945,0.60536,-0.421,1.025,-0.38542,0.49,-0.32192,0.56971,-0.29674,0.36946,-0.47357,0.56811,-0.51171,0.41078,-0.46168,0.21266,-0.34090,0.278,-0.54487,0.18641,-0.45300
0,1,0,1,-0.131,0.93035,-0.36156,-0.10868,-0.93597,1,-0.04549,0.50874,-0.396,0.34432,-0.69707,-0.51685,-0.97515,0.05499,-0.62237,0.425,-0.889,-0.096,-0.613,-0.18056,-0.35734,-0.20332,-0.318,-0.20468,-0.18401,-0.19040,-0.11593,-0.16626,-0.047,-0.13738,-0.02447
1,1,0,1,-0.03365,1,0.00485,1,-0.12062,0.935,0.01198,0.73082,0.05346,0.85443,0.008,0.54591,0.002,0.83775,-0.175,0.904,-0.08540,0.70887,-0.27502,0.52,-0.12062,0.57528,-0.40220,0.58984,-0.22145,0.43100,-0.132,0.60436,-0.147,0.56045,-0.38238
0,1,0,1,-0.45161,1,1.035,0.71216,-1.394,0,0,0,0,0,0,-1,0.089,0.605,-0.39330,-1.297,-0.54467,-0.76,1,0,0,1,0.90695,0.647,1,1,-0.291,0.25682,1,-0.32382,1
1,1.02,0.0,1,-0.02401,0.94140,0.06531,0.92106,-0.23255,0.763,-0.16399,0.52798,-0.20275,0.56409,-0.00712,0.34395,-0.409,0.52940,-0.21780,0.45107,-0.17813,0.05982,-0.456,0.013,-0.52879,0.03286,-0.65158,0.13290,-0.336,0.02431,-0.62197,-0.05707,-0.673,-0.04608,-0.65697
0,1,0.0,0.02337,-0.00592,-0.09924,-0.11949,-0.004,-0.11824,0.14706,0.05,0.031,-0.06302,0,0.0,-0.04572,-0.15540,-0.003,-0.10196,-0.11575,-0.05414,0.01838,0.03669,0.01519,0.00888,0.03513,-0.01535,-0.03240,0.09223,-0.113,0.00732,0,0,-0.0,0.12011
1,1,0,0.59,-0.10602,0.94601,-0.20800,0.92806,-0.356,0.85996,-0.233,0.79766,-0.47929,0.78225,-0.352,0.74628,-0.61436,0.57945,-0.68086,0.37852,-0.73641,0.36324,-0.76562,0.446,-1.158,0.22792,-1.077,0.13659,-0.82510,0.04606,-0.82395,-0.048,-0.81318,-0.13832,-0.80975
0,0,0,0.0,0,0,0,1,-1,0,0.0,-1,-1,0,0.0,0,0,1,1,-1,-0.902,0,0,0.0,0,1,1,1.374,0.846,0,0,1,0.929,0,0
1,1,0,0.96355,-0.07198,1,-0.178,1,-0.145,1,-0.36174,0.92570,-0.43569,0.94510,-0.441,1.2,-0.46381,0.98305,-0.35257,0.494,-0.66020,0.75346,-0.531,0.69637,-0.64225,0.85106,-0.65440,0.57577,-0.69712,0.145,-0.851,0.45114,-0.72779,0.38895,-0.73420
0,0.888,0,-0.01864,-0.111,0.0,0,0,0,0.11470,-0.26810,-0.45663,-0.38172,0,0,-0.178,0.38602,-0.37133,0.15018,0.63728,0.22115,0,0,0,0,-0.14803,-0.015,0.284,-0.02294,0,0.0,0.207,0.24086,-0.08208,0.38065
