1,1.156,0.0,1.47,-0.037,1.064,0.023,0.758,-0.491,1.344,0.054,0.641,-0.231,0.635,-0.479,0.379,-0.515,0.763,-0.464,0.307,-0.36,0.648,-0.321,0.52,-0.49,0.741,-0.517,0.312,-0.36,0.318,-0.211,0.577,-0.727,0.23,-0.45300
0,0.85,0.0,0.903,-0.153,1.29,-0.187,-0.099,-0.93597,1.495,-0.044,0.408,-0.877,0.236,-0.88,-0.614,-1.435,0.038,-0.608,0.319,-1.418,-0.15,-0.311,-0.261,-0.443,-0.185,-0.327,-0.299,-0.132,-0.262,-0.146,-0.237,-0.057,-0.174,-0.035
1,0.625,0.0,1.229,-0.017,1.288,0.004,0.511,-0.14,0.851,0.015,1.0,0.057,0.54,0.01,0.524,0.004,1.186,-0.124,0.881,-0.06,0.612,-0.38,0.629,-0.062,0.343,-0.367,0.512,-0.22145,0.268,-0.186,0.538,-0.295,0.774,-0.302
0,1.095,0.0,0.509,-0.626,0.875,1.362,0.506,-1.373,0.0,0.0,0.0,0.0,0.0,0.0,-1.274,0.151,0.555,-0.203,-1,-0.617,-0.385,0.767,0.0,0.0,0.796,0.56,0.279,0.814,1.197,-0.127,0.131,1.401,-0.414,1.013
1,1,0.0,1.324,-0.022,1.053,0.035,0.588,-0.136,0.653,-0.218,0.574,-0.277,0.514,-0.004,0.353,-0.204,0.598,-0.126,0.395,-0.103,0.047,-0.284,0.02,-0.293,0.024,-0.826,0.143,-0.621,0.021,-0.721,-0.074,-0.332,-0.068,-0.393
0,1.202,0.0,0.029,-0.004,-0.146,-0.165,-0.009,-0.117,0.144,0.09,0.02,-0.085,0.0,0.0,-0.04572,-0.196,-0.005,-0.148,-0.134,-0.064,0.024,0.02,0.021,0.008,0.044,-0.01,-0.022,0.06,-0.069,0.005,0.0,0.0,-0.0,0.113
1,0.939,0.0,1.385,-0.092,1.286,-0.237,1.211,-0.212,0.971,-0.27342,1.134,-0.561,0.676,-0.44,0.378,-0.659,0.487,-0.955,0.407,-0.475,0.544,-0.686,0.282,-1.076,0.155,-1.196,0.19,-0.73,0.055,-0.96,-0.027,-0.905,-0.142,-1.151
0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,-1.404,0.0,0,-1.138,-1.376,0.0,0.0,0.0,0.0,1.369,0.742,-1.055,-1.141,0.0,0.0,0.0,0.0,0.589,0.685,0.616,1.464,0.0,0.0,0.823,0.524,0.0,0.0
1,1.467,0.0,1.038,-0.104,1.363,-0.185,1.212,-0.188,1.211,-0.532,0.539,-0.612,1.295,-0.422,1.059,-0.339,0.498,-0.182,0.896,-0.858,0.78,-0.82,0.903,-0.428,0.651,-0.846,0.328,-0.478,0.17,-0.955,0.425,-0.72779,0.544,-0.383
0,1.488,0.0,-0.015,-0.045,0.0,0.0,0.0,0.0,0.121,-0.18,-0.246,-0.264,0.0,0.0,-0.202,0.491,-0.2,0.109,0.468,0.279,0.0,0.0,0.0,0.0,-0.106,-0.01326,0.209,-0.027,0.0,0.0,0.161,0.296,-0.048,0.464
1,0.562,0.0,1.143,0.083,0.558,-0.203,0.956,-0.391,0.591,-0.345,1.428,-0.365,1.166,-0.742,0.78,-0.59017,0.976,-0.669,0.757,-0.947,0.707,-1.09,0.56,-1.029,0.594,-0.947,0.256,-0.815,0.371,-1.089,0.291,-1.113,0.285,-0.862
0,1.421,0.0,0.726,-0.797,1.326,-0.991,1.337,-1.244,1.422,0.182,1.302,-0.469,0.791,1.291,1.212,-1.157,0.912,-0.323,1,-0.523,1.164,0.86,0.857,1.036,1.107,-0.206,1.326,-0.862,0.69,-0.828,1.338,-1.011,1.483,-0.86
1,0.998,0.0,1.094,-0.089,1.119,-0.1,0.704,-0.185,1.013,-0.108,1.213,-0.392,1.396,-0.29785,0.642,-0.481,0.654,-0.274,1.291,-0.242,1.219,-0.243,0.83,-0.481,0.634,-0.385,0.723,-0.475,0.674,-0.526,0.974,-0.863,0.778,-0.542
0,1,0.0,1.259,-0.64,1.161,0.156,1.083,-0.498,1.161,-0.137,1.36,0.242,1.469,0.048,1.161,-0.11,0.807,-1.08,0.615,-0.968,0.372,0.118,1.231,0.871,1.371,-0.099,1.268,0.254,0.747,-0.953,0.79,0.565,0.547,-0.22
1,1,0.0,0.815,0.071,1.118,0.026,1.109,-0.028,0.986,0.069,1.296,0.103,0.64,0.106,0.757,0.125,0.632,0.119,0.893,0.209,1.311,0.385,1.197,0.403,0.914,0.297,1.19,0.52,0.695,0.352,1.198,0.408,1.039,0.431
0,1.006,0.0,0.276,-0.761,0.513,0.279,-0.032,-1.078,1.347,-1,0.4,-0.889,0.0,0.0,-0.812,-0.339,-0.47,0.022,1.171,-0.709,0.0,0.0,0.0,0.0,-0.146,0.942,0.298,0.261,0.0,0.0,0.999,0.207,0.0,0.0
1,1.228,0.0,1.386,0.036,1.347,-0.014,1.461,0.025,0.622,0.031,1.136,0.054,0.463,0.149,0.484,0.037,0.522,0.111,1.177,0.045,0.81633,0.063,0.648,0.106,0.847,0.127,0.492,0.078,0.726,0.139,0.913,0.17,0.363,0.17
0,0.0,0.0,0.0,0.0,-1.424,-0.754,1.192,0.726,-0.659,1.336,-1.035,1.199,0.847,-1.373,1.366,1,-0.902,-1.405,-0.721,0.659,0.558,-0.811,-0.661,0.769,-0.509,0.684,1.382,-0.901,-1.296,1.121,-1.173,-0.67,0.543,-1.299
1,1,0.0,0.383,0.022,0.635,0.036,0.361,0.277,0.099,0.491,0.852,0.173,0.325,0.138,0.677,0.147,0.597,0.213,0.213,0.376,0.486,0.236,0.468,0.29,0.702,0.155,0.673,0.189,0.361,0.365,0.325,0.376,1.484,0.208
0,0.0,0.0,1.137,-1.081,0.0,0.0,0,0.0,1.062,0.986,1.203,-1.429,-0.765,0.909,0.0,0.0,-1.156,1.302,0.626,0.976,-1.344,1.472,1.408,0.582,-1.497,1.235,1.304,1.118,1.365,-0.904,1.249,0.617,1.346,0.76
1,1,0.0,1.426,-0.003,1.418,-0.09,1.263,-0.053,1.495,-0.126,0.687,-0.108,1.294,-0.571,1.218,-0.225,0.748,-0.439,0.622,-0.315,0.813,-0.401,1.402,-0.423,0.936,-0.364,1.146,-0.406,0.939,-0.484,1.012,-0.345,0.511,-0.23
