1,1,0,0.885,-0.05889,0.609,0.02306,0.594,-0.523,0.877,0.03760,0.681,-0.12,0.849,-0.44945,0.362,-0.218,0.519,-0.38542,0.8,-0.367,0.579,-0.29674,0.36946,-0.705,0.317,-0.739,0.451,-0.326,0.129,-0.303,0.417,-0.749,0.18641,-0.613
0,1.016,0.0,1,-0.224,0.93035,-0.409,-0.10868,-1.162,1,-0.027,0.50874,-0.513,0.34432,-0.83,-0.352,-0.97515,0.046,-0.456,0.301,-1,-0.142,-0.262,-0.142,-0.288,-0.20332,-0.167,-0.164,-0.276,-0.159,-0.076,-0.16626,-0.083,-0.201,-0.036
1,1,0,0.698,-0.039,1.32,0.00485,1.317,-0.153,0.825,0.01198,1.09,0.05346,1.168,0.009,0.687,0.004,0.83775,-0.155,0.811,-0.082,0.676,-0.167,0.43385,-0.12062,0.464,-0.464,0.668,-0.117,0.27,-0.221,0.539,-0.24180,0.56045,-0.264
0,1,0.0,1,-0.641,0.616,0.507,0.71216,-0.869,0.0,0.0,0.0,0.0,0.0,0.0,-1.471,0.191,0.427,-0.444,-0.9,-0.69,-0.682,1.378,0.0,0,1,0.526,0.39,1.138,1,-0.20099,0.218,1,-0.32382,1
1,1,0.0,1.449,-0.017,0.693,0.06531,0.462,-0.152,0.652,-0.116,0.618,-0.171,0.735,-0.009,0.277,-0.27457,0.511,-0.247,0.45107,-0.182,0.055,-0.421,0.031,-0.705,0.03286,-0.65158,0.107,-0.53206,0.02431,-0.62197,-0.071,-0.59573,-0.034,-0.836
0,1.001,0.0,0.019,-0.00592,-0.09924,-0.11949,-0.011,-0.11824,0.173,0.089,0.022,-0.08,0.0,0.0,-0.04572,-0.21,-0.004,-0.09,-0.075,-0.05414,0.021,0.052,0.01,0.005,0.029,-0.014,-0.03240,0.114,-0.045,0.00732,0,0.0,-0.0,0.12011
1,1,0.0,0.97588,-0.10602,0.482,-0.20800,1.379,-0.298,0.85996,-0.39,0.609,-0.436,1.14,-0.303,0.74628,-0.698,0.475,-0.68086,0.401,-0.73641,0.468,-0.703,0.414,-0.617,0.115,-0.81634,0.159,-0.743,0.067,-1.219,-0.056,-1.04,-0.193,-0.80975
0,0,0.0,0.0,0,0,0,0.829,-1,0.0,0.0,-1.319,-1.193,0.0,0.0,0.0,0.0,1,1.323,-0.933,-1,0.0,0.0,0.0,0.0,1.202,1,1,1.471,0.0,0.0,0.656,1.383,0,0.0
1,1,0.0,0.96355,-0.07,1.237,-0.122,0.783,-0.279,1,-0.469,0.92570,-0.268,0.914,-0.40668,0.634,-0.326,0.755,-0.35257,0.84537,-0.982,0.794,-0.537,0.69637,-0.355,0.448,-0.716,0.394,-0.69712,0.25435,-0.392,0.602,-0.713,0.387,-1.047
0,1,0.0,-0.01864,-0.08459,0,0.0,0.0,0.0,0.077,-0.367,-0.295,-0.38172,0.0,0.0,-0.423,0.332,-0.532,0.186,0.63728,0.165,0,0,0.0,0.0,-0.14803,-0.014,0.20645,-0.017,0.0,0.0,0.087,0.349,-0.111,0.235
1,0.901,0.0,1.361,0.062,0.568,-0.12,1,-0.14,0.735,-0.397,1.281,-0.589,1.168,-0.51874,0.90711,-0.719,0.796,-0.792,0.69876,-0.489,0.70645,-0.76320,0.456,-0.404,0.402,-0.89128,0.371,-1.163,0.40303,-0.6,0.30996,-0.446,0.153,-0.89158
0,1,0.0,0.872,-0.686,1,-1.175,1.239,-0.652,1.438,0.51,0.738,-0.497,0.86,0.527,1,-1.02,0.996,-0.29354,0.533,-0.93599,1,1,1,1,0.898,-0.243,1.26,-0.62745,0.837,-0.659,1.25,-0.88,1.112,-0.609
